payments,email,opened,agreement,credit_limit,risk_score
630,1,1,0,1392.5076820873176,0.5349099487494785
680,1,1,0,913.4931009913029,0.4427925103474261
700,1,0,0,597.102044195785,0.33991498848157636
570,0,0,0,913.9830259971748,0.42996061471341473
630,1,1,1,1154.5641045556451,0.49549892625863234
470,0,0,0,789.0390049388652,0.3860526666120544
660,0,0,0,526.8421190282825,0.3234898470190787
520,1,0,0,725.6174728476818,0.38050293485920816
930,1,1,0,2035.2874486799924,0.6076514905742422
510,0,0,0,894.5335416542587,0.4459335286596507
800,0,0,0,1197.6871203218225,0.5191017676896682
610,1,1,1,718.4261515640962,0.3928759942034952
550,1,0,0,695.8191456244566,0.3698181763042089
950,1,1,0,2586.683043885879,0.6726838897439099
560,0,0,0,597.1861379042625,0.31467867052431764
650,1,1,0,978.4342852194438,0.45610072467108886
640,0,0,0,1017.461221321034,0.4487779066537032
530,1,0,0,1221.7826137329355,0.5034407970015995
790,0,0,0,1568.515442659647,0.5671332886459236
590,1,0,0,1147.0673828096863,0.4894323911703434
600,1,1,1,697.2591130537164,0.3462209978508838
860,1,0,0,2496.851690766371,0.6669806536211752
570,0,0,0,593.7389469073062,0.3445398537227066
840,0,0,0,2204.6506957050565,0.6510556542797479
490,0,0,0,1030.3935634295256,0.45172484983999156
670,0,0,0,1105.1282745759538,0.4762453124210721
560,1,1,0,547.7447040326119,0.29241830345569425
750,1,1,0,843.0473156080897,0.419670877093561
490,0,0,0,535.3050983138272,0.326298915535533
580,0,0,0,653.7506961925595,0.35274716222639785
650,0,0,0,1413.9269615646367,0.5353544242881304
830,0,0,0,1547.6327190290283,0.5659404698304573
620,1,0,0,776.1827971829484,0.39063268404483686
540,1,1,1,748.3868378696917,0.3746620530579568
690,0,0,0,1046.075012581119,0.46908804725159636
770,0,0,0,1669.4641053770486,0.6000066112306994
700,1,1,1,1185.4480026380313,0.4905519427966486
600,0,0,0,1218.4515613471422,0.5059335414962773
660,1,0,0,907.1737547528146,0.4278984709714792
620,1,1,0,682.3480729382377,0.3633337985856237
610,0,0,0,1018.0437390089903,0.4490753521048117
660,0,0,0,1186.3416885265758,0.4880655589215764
580,1,0,0,475.3632332196589,0.28643646571846876
510,1,1,0,867.6091710668916,0.40142475230717695
660,1,0,0,819.6589150406667,0.3954858298546293
700,0,0,0,1625.026320414959,0.5855109148507437
590,0,0,0,1025.229484553131,0.4751531226079362
820,0,0,0,1601.3281164023088,0.5951878287637109
660,0,0,0,764.9554733618785,0.3957310012629617
750,0,0,0,1820.0379071144762,0.5987923704629129
580,0,0,0,692.1285002503959,0.3630909271190119
600,1,0,0,784.2689379038455,0.38726834440375885
670,0,0,0,870.9353473085619,0.42040319680476484
660,0,0,0,1309.8827913136251,0.5209066024045941
800,1,0,0,1523.2899473936839,0.5715174078450656
610,1,1,1,705.5153941530849,0.36433117779128665
580,0,0,0,776.7654661217017,0.40749775926812093
580,1,0,0,833.3177777055814,0.41608612330682637
490,1,1,1,370.55086006532287,0.2413300468389594
750,1,0,0,1150.2455214720678,0.48928147289092283
830,0,0,0,2272.6136765430238,0.649581368204629
670,1,1,0,962.3851704322183,0.45108050058853716
640,0,0,0,1298.111457976731,0.5106182963138407
730,0,0,0,1172.2003099911087,0.4903233180595141
960,0,0,0,1911.0639701868042,0.618136747880955
830,1,1,1,1837.7978515797117,0.6143029054155322
750,0,0,0,1660.0237805870024,0.5719977069549896
690,0,0,0,776.1259902356733,0.370445960250758
760,0,0,0,939.0640518336119,0.4479772074632615
770,0,0,0,1680.3222524179603,0.5762918827109028
660,0,0,0,1367.3250664485445,0.5422008297276482
710,1,1,0,1774.995189274221,0.6053505280312497
550,1,0,0,1041.8349914188952,0.4773685987700158
840,0,0,0,2041.4897265468953,0.6469207770939466
640,0,0,0,1354.6549966354748,0.5228646671541028
630,1,1,1,671.7041991664729,0.36064904242840806
670,1,0,0,1186.284679780704,0.49575916883203
620,1,1,1,991.8554461249104,0.45157407689491863
860,0,0,0,1975.9635983270935,0.6211307634420004
700,0,0,0,1409.1001810890373,0.5423673760816188
600,0,0,0,858.8767460020309,0.42064911872516714
730,0,0,0,1040.32293342149,0.4759164224204301
510,1,0,0,496.670509690361,0.2913079402889874
530,0,0,0,1062.913567459584,0.48071326456130986
600,0,0,0,850.5463811834251,0.4207853876143485
770,1,1,1,1592.935032737436,0.5652266820842862
510,0,0,0,901.4941105093925,0.43153517663621593
730,0,0,0,1455.1345787188727,0.5539804678587348
630,1,0,0,1108.77455050047,0.46882016009517086
850,1,1,0,2053.2100039111106,0.6254000620223061
640,1,1,0,1330.933627947451,0.5287891523040663
570,0,0,0,529.1085017884092,0.30003227610208777
600,1,0,0,814.4164248084744,0.4009634027804502
580,0,0,0,1001.7147421850801,0.4700644398728574
720,0,0,0,1975.2123534495308,0.6196682210006179
680,1,0,0,1151.83819914642,0.5060141109798784
710,0,0,0,714.69597222501,0.37060802129058557
650,0,0,0,1271.4721570650727,0.5037581514122935
660,0,0,0,1023.1897476200875,0.4669585175056684
560,0,0,0,627.3567735162994,0.33588125861097845
800,1,1,1,1276.1484970672398,0.5040022832181966
570,1,1,1,999.3366320705109,0.45552369387140856
660,1,1,0,1362.4551292436338,0.532991601437947
720,1,0,0,869.734085605208,0.41535370383048875
950,1,1,0,2189.1255785326116,0.6464839896019289
590,1,0,0,683.7306939307133,0.3809668680938883
590,0,0,0,1024.8317480998403,0.4591641865929073
660,1,1,1,1239.3301598934145,0.502053183326362
780,0,0,0,1149.5272926097819,0.4867424516391399
660,1,1,1,518.7859064538825,0.29118084837280844
760,0,0,0,2083.9266436624425,0.6314187012681318
470,0,0,0,503.2185169841499,0.28218370568964035
620,1,1,1,955.7217836721504,0.45224538065824377
570,1,0,0,991.0568455661389,0.46106778866347414
650,1,0,0,1431.4352280014753,0.5626197238920281
630,0,0,0,405.0161737835888,0.27391373631153915
590,1,1,0,1025.8827525741378,0.47791502837808036
690,1,0,0,1204.1040451545925,0.49951890928126547
850,1,0,0,2033.6681758612044,0.6198960992938716
800,1,1,0,2472.953031023874,0.6817321197469141
750,0,0,0,1498.5832668998025,0.5854518130983739
830,0,0,0,1264.6906501564986,0.5101851888331104
670,0,0,0,997.0367729122028,0.4740637093507285
760,1,1,1,1381.5034274215427,0.530349012562576
510,1,0,0,1190.6112727079192,0.495227579020011
750,1,0,0,1459.9584685345835,0.5544518726666007
440,0,0,0,394.95491487520684,0.23367676275364482
860,1,0,0,1836.7327130893063,0.60189140244772
730,1,1,1,1409.9639894590669,0.529395203857235
530,1,1,1,1083.0886150897345,0.47186373248573615
750,1,0,0,857.4855113934699,0.4078985117384176
770,0,0,0,1223.3320635276743,0.5251945990967113
610,1,1,1,791.9380096201136,0.4069109664119182
750,0,0,0,1399.679657564419,0.5532137626519547
740,0,0,0,1219.86059573842,0.5081469036716344
620,1,0,0,1517.4407244363583,0.565266218931513
720,1,0,0,1514.730084726613,0.5561425179859467
620,0,0,0,618.9375941608791,0.33651679035083265
650,0,0,0,733.704770287947,0.3823932648713553
610,1,0,0,1252.8324217239674,0.5113150160491524
570,1,0,0,1220.3758307441863,0.4862500045433842
930,1,1,0,2433.0867381096227,0.6575186011832655
540,1,1,1,499.20953975719283,0.30504397670142225
520,1,0,0,914.6003487686598,0.4488444294058975
670,1,1,0,1251.9405514313692,0.48445927726575583
710,1,1,0,1390.7213575142741,0.5230380609356395
830,1,0,0,1340.3758805428145,0.5277443565022721
560,1,0,0,1200.279546481967,0.4971231329980231
690,0,0,0,1185.5513852747579,0.5065535477634295
590,0,0,0,1013.6097183087463,0.4392123269824113
640,0,0,0,1682.211327470042,0.5810457375111667
510,0,0,0,639.0130685792997,0.35164005691019573
460,1,1,1,656.64483813773,0.3573855125747974
630,0,0,0,1111.7993583485368,0.4763995604828325
660,0,0,0,1157.700734556068,0.49124118278007933
800,1,1,1,2456.333996484285,0.665769202610407
710,1,1,0,1853.8687988721688,0.6017601565133701
660,0,0,0,1080.4722571451669,0.4916911281710468
740,0,0,0,1645.2132818509465,0.5822985195774358
520,0,0,0,870.3973806638468,0.4189996533849988
680,0,0,0,1566.637660168678,0.5611945445705673
560,0,0,0,983.2349479145374,0.46021732783291774
760,0,0,0,1274.7741887045747,0.5062993949704697
730,1,1,1,1081.0604635824955,0.45982397502977806
690,1,1,0,472.6808099591742,0.28220879502299073
930,0,0,0,2619.5116875498497,0.6882471446807414
750,1,1,0,1683.1257946203327,0.5800678841395752
670,1,1,1,1032.0290125210176,0.4494321124681098
670,1,1,1,744.9965768809144,0.39683709440235704
720,1,1,1,1236.9379997661053,0.5047452750469876
600,0,0,0,949.633444710619,0.44260255285876415
510,0,0,0,576.7169963724459,0.331954411909628
660,0,0,0,1447.4404108241488,0.5269109914300223
520,0,0,0,525.7243565503398,0.3054545495707906
630,1,0,0,909.1569995602038,0.4131844794463293
920,1,1,1,2006.6769090469613,0.616624047487598
690,1,0,0,1928.2589664380503,0.6172930811361521
600,0,0,0,555.3651745893802,0.30695430272825763
530,1,0,0,1007.659068616913,0.46045286779772593
650,1,1,0,1478.3896341286745,0.5551376273655522
710,0,0,0,917.4715636138243,0.442983280985615
570,0,0,0,630.2675791110959,0.35014320844499097
680,1,0,0,1464.946033345897,0.5547296078797121
910,0,0,0,1624.3737649219074,0.5899468536124912
730,0,0,0,785.2119015871447,0.3987845284989337
620,1,1,0,1098.375246751005,0.48351385171837064
930,0,0,0,1856.3612300711015,0.6047806829866448
690,0,0,0,1193.0065235185639,0.5049248071853883
610,0,0,0,823.8437243372596,0.40622550948581004
610,1,1,1,1185.3859671167077,0.4816180344082798
790,1,1,0,1484.7064837792861,0.5534473716273205
570,1,1,1,757.8241549725309,0.38235943786245863
590,0,0,0,994.6444053333579,0.45629595989836896
660,0,0,0,1321.773589260606,0.5253789642904262
660,0,0,0,1374.3057850584394,0.543183560762677
540,1,0,0,1160.6107300241931,0.4930147394353416
670,0,0,0,1214.8331624598359,0.5129960218264505
620,1,1,1,1078.6089260497456,0.4594200301994607
600,0,0,0,923.8339169221588,0.44895688838548753
600,1,1,0,1179.639307615022,0.4904591117075653
600,1,0,0,703.9920863303955,0.36805141375120426
680,1,1,1,926.0426353267954,0.41642776873228193
910,0,0,0,2556.0376473076085,0.6800746110634912
720,1,0,0,842.9207722487895,0.4214903667838097
900,1,1,0,1587.0446298193147,0.5715004045240224
660,0,0,0,746.5888475986266,0.3752200390063343
830,0,0,0,1747.7300029624914,0.5897322847685932
600,1,0,0,587.6919003788549,0.3151989880591021
690,1,1,0,1056.900215363555,0.4758004601151016
610,1,0,0,1024.037287984146,0.4477634745215374
610,0,0,0,888.5257352238119,0.42739293649360866
710,0,0,0,1328.041104539297,0.5035560333268528
610,1,0,0,1247.3409547377669,0.5008104790609097
610,0,0,0,914.6302149632977,0.4309657889977154
580,0,0,0,755.5152671823804,0.3932469550100235
500,0,0,0,1020.257571070411,0.46145858086425096
750,1,0,0,2486.5393643967336,0.6681729220763981
710,1,1,0,1568.7138304889406,0.5764697064772021
700,0,0,0,1395.21514484071,0.5429116470289563
710,0,0,0,1227.5586370922335,0.5221590656034037
540,1,0,0,601.484896967067,0.33753933974558775
690,1,0,0,1150.8456488737952,0.4825618347253336
590,1,0,0,694.9551673984737,0.3817596288329693
610,0,0,0,574.9999929082504,0.3216207766218031
660,1,1,1,823.2424343134641,0.39986463936418276
790,0,0,0,2241.7751258903895,0.6402345901362876
670,1,0,0,795.7193218999067,0.40572699307589666
650,0,0,0,1360.0562666186825,0.538508306919292
720,1,1,1,944.5376822345124,0.46273178984861935
660,0,0,0,1107.7067195462853,0.47619726883031516
540,1,0,0,638.085532128381,0.33875879569802486
630,0,0,0,1373.1449064243857,0.5321854977141323
790,1,1,1,2087.8793800502817,0.6236018879325296
810,0,0,0,2169.0585456033277,0.6487093310750138
760,1,0,0,2399.754251197283,0.673425284731405
760,0,0,0,1844.827398455418,0.5906523220186711
730,0,0,0,1522.719457504105,0.5622275482570782
900,1,1,1,1879.4856147117557,0.6079783636373018
540,1,1,0,926.0398398134745,0.4175085510045966
540,1,0,0,555.1046305723189,0.3034728043061656
790,1,1,0,1543.441275750892,0.5535035080421901
470,1,0,0,797.7160684619031,0.41498284294805715
590,0,0,0,1071.329832681812,0.4800716543297802
600,1,0,0,1058.1731392520546,0.4653586202562206
730,0,0,0,1701.9570445714485,0.5925645792586223
660,1,1,0,1063.9227571721397,0.45589785087992163
680,1,1,0,914.3492801494618,0.4280292148964409
770,0,0,0,2028.1292059917191,0.6288428302402145
840,1,1,0,2027.755393275973,0.6283491250187482
940,1,1,0,2597.6355314577295,0.6916513552097019
570,1,1,1,1035.5709394893368,0.4518715829012873
610,0,0,0,1348.0502916389546,0.5354555412927545
580,0,0,0,814.4033715453752,0.3994148029883655
630,0,0,0,508.06107669088726,0.2924663543863695
800,1,1,1,1039.8972406630428,0.46738814807527057
500,0,0,0,1350.275351402973,0.5328960857371808
630,1,1,1,409.41361639749897,0.26132243495654844
600,0,0,0,731.3030290574178,0.3885515019119968
670,0,0,0,648.1711108950732,0.34662092952142826
770,1,1,1,1518.3536737013578,0.5612769654381072
540,1,0,0,743.4917639256794,0.38275160039216555
560,1,1,0,1481.1612424898035,0.5540818927408744
750,0,0,0,1280.1757644362945,0.521148656378851
660,1,0,0,962.8610232741856,0.45864644426983975
550,1,1,1,1332.3551201784953,0.5354921296064111
710,1,0,0,1260.648281468446,0.5022000546665016
510,1,1,1,670.4128649123386,0.356527121869974
630,0,0,0,864.4047284587272,0.4328166147625441
480,1,0,0,687.0108371582945,0.36136826363732794
650,1,0,0,1515.6707805810418,0.5481557343034497
740,0,0,0,1474.533455541768,0.5398108165179379
650,1,1,1,1138.4517430170743,0.49276241648751284
730,1,1,0,1416.0326679244006,0.5245560961559935
680,0,0,0,1279.4918593583757,0.5090479922968536
690,0,0,0,1575.0634937016896,0.5645521789305998
760,0,0,0,1334.007541717689,0.5283002600690623
610,0,0,0,831.9847318194913,0.4180769340089754
700,1,1,1,1264.8850062899226,0.52450511841624
720,0,0,0,1859.2945905516963,0.5977265229182317
490,0,0,0,602.8783952130193,0.34043437440205626
630,1,1,1,948.6393687769815,0.43619881622190687
690,0,0,0,1302.260676668045,0.5188763956578245
650,1,0,0,1335.3016796442369,0.5336104948909615
760,1,0,0,1220.6752580943582,0.4961736468808839
550,0,0,0,742.9110431841558,0.3693139943772406
690,1,0,0,720.322653460754,0.36391219137805786
760,1,0,0,1263.625265747678,0.5145198688467245
710,0,0,0,1057.9463409436569,0.4901818827158606
690,0,0,0,1890.526753300483,0.623237279160552
670,0,0,0,1014.2738118184072,0.44847851380556997
640,0,0,0,1087.6569686234961,0.47593333594165954
500,0,0,0,416.8557520393364,0.2547063835488392
690,1,0,0,1140.4153530046053,0.4752813355444291
410,0,0,0,675.5258062208479,0.3750177482954049
590,1,0,0,1093.8521221858882,0.45677634968431946
580,1,0,0,854.2613801238347,0.41568653952350004
610,0,0,0,393.51575232861336,0.23641160256461988
690,0,0,0,2058.312709071942,0.6363894979692745
630,1,1,0,1355.1651945551248,0.5115943207375189
600,1,1,1,983.8087355313278,0.45122867498903524
590,0,0,0,260.3279046518266,0.16895497796428774
680,0,0,0,1211.1384995507694,0.4950990868820271
650,0,0,0,1286.063741835263,0.5166960702445463
790,1,1,0,1268.2836873436352,0.5140224845779228
710,0,0,0,1249.3758428005394,0.507568926858282
670,1,1,0,1163.6466994883847,0.48807994868004173
600,0,0,0,1068.842467504966,0.48772297324030073
600,0,0,0,1156.0248818693642,0.48419720388370385
680,1,0,0,1173.3691157604603,0.4892472466644916
570,0,0,0,631.8282360359456,0.3391443315086432
760,1,0,0,840.3191692234698,0.40740223064433434
560,1,0,0,652.0792556622364,0.35131743367072527
520,0,0,0,828.7509982382538,0.3919643876259263
710,1,1,0,1508.928925382882,0.5587815994942451
740,0,0,0,1516.7406319272316,0.5443136358552241
850,1,1,0,1399.855579285212,0.5411047340999009
720,1,1,1,1875.2320362741757,0.6044055211489002
740,0,0,0,879.4734478999917,0.4348372160685639
750,0,0,0,758.7883247395537,0.38562971316242495
620,1,1,1,1045.0420928694643,0.4687402996095107
520,1,0,0,734.8501133744571,0.38010882727248757
540,1,0,0,688.7653200070347,0.35539125277411743
710,0,0,0,1579.87350122256,0.5646849569064144
740,0,0,0,1902.605395375011,0.6079701319819388
670,0,0,0,920.5199694486349,0.4221624606209893
590,1,1,0,835.0174541735865,0.40352308745855
690,0,0,0,807.173621733212,0.4013478464808164
480,0,0,0,744.0002547502106,0.3812307291606992
920,0,0,0,2613.1524465282278,0.6794766153570331
580,0,0,0,664.6839862100398,0.3446377867916285
570,1,0,0,1273.564076504155,0.5077939448473408
780,0,0,0,1798.4400553233882,0.6002316486964752
620,0,0,0,1400.609663206059,0.5289518743203344
590,1,1,0,1376.617675095972,0.5331252448054793
500,0,0,0,966.000766860994,0.45310078297313416
650,0,0,0,1253.387521548586,0.5139575996965854
640,0,0,0,1274.075153821484,0.5116483575406391
740,1,1,1,1550.6681639931446,0.5619261090302905
630,0,0,0,1411.3666536986643,0.5409848398225798
740,0,0,0,1471.823340130292,0.5614535168258329
530,1,1,0,846.8374868494222,0.4370644836727865
500,1,1,1,470.5558907499601,0.27397216377319716
920,1,1,0,2610.4968067875548,0.6937620427464372
760,1,1,1,1408.5954467086997,0.5447720951654631
740,0,0,0,1616.6869572215244,0.5762966445229123
640,0,0,0,1120.785094460608,0.4857427948536836
790,1,1,0,1895.4982253326236,0.6001806148649456
730,0,0,0,1202.6104548680057,0.5138850831254067
700,0,0,0,991.3807230520515,0.46611201360858406
590,1,0,0,948.1141096769276,0.4432554399996568
840,0,0,0,1677.7455266267295,0.5878838225958528
700,0,0,0,1717.7142716204648,0.5880263852281291
640,0,0,0,926.5751587565719,0.45986070597589307
630,0,0,0,1092.3519888303433,0.4788797251701118
680,0,0,0,713.584450092926,0.3745550224849227
740,0,0,0,960.356970415568,0.4498858902969227
710,1,1,1,1199.9670479188453,0.4959264730909025
770,1,1,0,1684.6835747261393,0.5863814992646166
780,0,0,0,751.4067395417036,0.39555359297889514
670,1,1,0,1098.795260058535,0.46507760964409905
800,0,0,0,1336.9289753864061,0.5205606204363532
690,0,0,0,1329.6047230062425,0.5257950695901853
800,0,0,0,1424.2446529680285,0.553001858951372
780,0,0,0,1642.0233591454733,0.5591629776289865
740,0,0,0,1373.0524259858842,0.5197900357907651
490,1,1,1,748.6122478708477,0.391035036674193
790,1,1,0,1475.4764578506488,0.5442836406500762
590,1,1,1,911.286024032313,0.4419824179295095
640,1,1,1,372.3160843352608,0.24025664627080423
600,0,0,0,602.9198430545936,0.32604128530553406
570,0,0,0,715.7734917121659,0.3832325069325425
840,0,0,0,1681.3769174851145,0.5883478225203554
840,0,0,0,1771.7389919265026,0.5804199998641927
590,1,0,0,548.3702335565598,0.331845826899839
550,0,0,0,951.1034135848597,0.4396697431803143
740,1,1,1,1578.9770563351035,0.5740521398052856
640,0,0,0,1549.9006968536967,0.570967652570698
950,0,0,0,2676.8468851494495,0.6993319080227371
580,1,1,0,920.4582473938611,0.43001614369026664
670,0,0,0,1272.3465738809991,0.5057913589430195
680,1,0,0,1233.9149486242284,0.5002899420169514
730,1,1,0,1750.345678625038,0.5864138568932884
600,0,0,0,798.5170887966297,0.39290179809391995
750,0,0,0,1212.6805479137397,0.5065040449593472
640,1,0,0,972.3910222735893,0.4586034027034944
770,0,0,0,1307.4330452790757,0.5190048620548375
710,1,1,1,601.5877957074287,0.3533800109096299
580,1,0,0,525.8534346825467,0.2937772553466197
610,1,1,1,375.00417711900826,0.2406402708342531
610,0,0,0,512.5584214523086,0.31188111036402094
580,1,0,0,814.5794939125459,0.39695328790450773
730,0,0,0,1747.9043270163454,0.6010147547797323
680,0,0,0,1538.7658113257912,0.5466011198836389
710,0,0,0,1521.0610091913927,0.5665933174408941
630,1,0,0,1006.7621663959256,0.4535838414367932
760,0,0,0,1748.986430638491,0.6075296644439043
580,0,0,0,1465.4603639560817,0.549525975109769
760,0,0,0,1523.659273017812,0.5663473512048727
610,1,1,1,755.6883157017639,0.3879910959150918
750,0,0,0,1419.6005691613375,0.5281316901277779
620,0,0,0,707.1054367758708,0.3689508521011398
820,0,0,0,1768.0854635815433,0.6041518223762388
910,0,0,0,2549.379129863138,0.6834923494431726
760,1,1,1,926.2844576923495,0.43706502525706936
620,1,1,0,735.8170580753088,0.3955053722443413
610,0,0,0,932.0740302901646,0.44030367358300987
830,1,0,0,2032.719157538489,0.6451514470564269
640,1,0,0,849.5339891983093,0.4112417026519035
540,1,1,1,1465.20768948838,0.5364419750892224
960,0,0,0,2785.0391911677807,0.699322489885095
910,0,0,0,2427.31997952263,0.6749259540243728
750,0,0,0,1525.1423966457787,0.5532156231952927
760,0,0,0,1745.6914069609486,0.5803429729847956
580,1,0,0,1068.8706791439188,0.4820565801139156
620,1,0,0,695.2922859514362,0.3785408798352799
630,0,0,0,1006.0681709208968,0.44536012579018397
440,0,0,0,1096.3914556043915,0.46905135189362174
590,1,0,0,745.0345558955562,0.3674414523925541
750,0,0,0,1564.3343565766909,0.5800423479568759
690,0,0,0,1066.6770523245725,0.4608928242113263
830,0,0,0,2067.5511428265395,0.635570009580284
700,0,0,0,680.1239137358309,0.353959309887302
580,1,1,0,1577.247555528699,0.5780816441121731
720,0,0,0,1694.5106680846752,0.5886326857993914
800,0,0,0,1318.2935070208753,0.5226702164602958
690,0,0,0,796.3031913104438,0.4030482370890159
690,0,0,0,1006.7496031747532,0.45653672232184145
580,1,0,0,977.4748029899519,0.4592263861764651
740,0,0,0,745.4021445370564,0.39936828014476655
570,0,0,0,1132.1286875363369,0.49332526737364396
650,1,1,1,1225.9819656619695,0.5017934229050042
710,1,1,0,1024.75529183821,0.46058677356986905
570,0,0,0,1192.8849773966754,0.48728222704015356
770,1,1,0,2084.858488642999,0.6335411548453256
520,1,1,1,557.6223216601938,0.31836748624880334
620,0,0,0,1134.031018893216,0.5059430819345042
630,1,0,0,761.649797629255,0.39164403340626247
650,1,1,1,956.3285788081553,0.45420391194724197
650,0,0,0,811.0590746079166,0.4068715060963784
760,1,1,0,1116.645418996382,0.4703094816275869
680,0,0,0,925.9498146318954,0.44497666853680495
740,1,0,0,2330.9486544101587,0.6715608812233567
800,1,1,0,1319.2427296833016,0.5186876014729608
750,1,0,0,1338.9468566356252,0.5465221918598824
580,1,1,1,467.8538548701891,0.2854010112243438
800,0,0,0,1685.8036521672468,0.5763991623884869
540,0,0,0,750.3628993674927,0.37943290106016503
840,0,0,0,2263.8519575677465,0.6451184480877913
640,1,1,1,947.7808878461951,0.446561661536903
590,0,0,0,1238.262862530183,0.5005242097872807
770,1,0,0,1446.8242677950818,0.5534728257684983
750,0,0,0,1834.6901164104324,0.6090402254588889
600,1,0,0,922.0896487664173,0.43014706306627143
590,1,0,0,1360.0581670369843,0.5158925149256157
530,0,0,0,705.3748908999237,0.36370861723012804
750,0,0,0,1695.4827442496005,0.5715896405830293
590,1,1,1,655.5173630511334,0.352610534733631
830,1,1,1,1697.7176888902984,0.5879073526576521
620,1,0,0,792.0340160334748,0.4066466399960001
710,1,1,0,1322.4463817985577,0.5503858069277383
710,1,0,0,893.9004532208947,0.4117447764872836
610,0,0,0,1254.8277979294023,0.5067367145496602
840,1,0,0,1474.9356105029212,0.5533174237464153
580,1,1,0,1162.313694182324,0.5052350643921489
670,1,0,0,663.1933735213748,0.3478259806072004
550,1,0,0,658.0232890751378,0.34259226957443917
740,0,0,0,1181.895637270396,0.5073422559268103
790,0,0,0,1650.4643038077593,0.58801511314264
750,0,0,0,1435.0160475908585,0.546812948757222
680,1,0,0,1006.3865958044671,0.44946033946498176
690,1,1,1,1453.7341675059358,0.5517858425076723
660,1,1,1,1344.5952469286376,0.5286962150618172
670,1,1,1,1136.0286679785816,0.4982053015893292
630,0,0,0,796.9190987974151,0.41370844016575353
560,1,1,0,966.4044048966301,0.4338260928255923
780,1,1,0,2120.9072354432146,0.6334652831810599
710,1,1,1,1435.1326570514846,0.5595409057019592
400,1,1,1,735.9822257773397,0.38574018483910294
510,1,0,0,849.480382200654,0.42153075544154606
620,0,0,0,961.0531003654617,0.4320346268524161
660,1,1,1,1109.9732110944058,0.4972495627868994
720,0,0,0,1832.3089956194913,0.598259668505468
710,1,1,1,1570.1799641650166,0.580495922092041
770,1,1,1,921.1367305161639,0.43350147904868935
660,1,0,0,642.3893177962759,0.3441820868719088
620,0,0,0,897.5637346622057,0.4412587743342117
630,0,0,0,1335.650615988398,0.5343707723554041
650,1,1,1,442.5911809141845,0.275062239524918
550,1,0,0,658.0143400052856,0.35853652688000115
450,0,0,0,576.7403037428049,0.3304300240239157
570,0,0,0,1011.863934687727,0.459046483887952
680,1,0,0,2053.014181178484,0.6231373747782865
470,1,0,0,565.1936862796501,0.3309288697800233
540,1,1,1,490.920049321234,0.29706163275613223
640,0,0,0,1248.8785521065208,0.5084586452406723
710,0,0,0,720.2380881061899,0.38217580912196375
640,1,1,1,1067.0831750394555,0.46363867541345144
550,0,0,0,339.5026993208165,0.2131940618532458
650,0,0,0,1161.6216841738558,0.4885026345001713
730,0,0,0,1269.7074210624185,0.5300594062317014
750,1,1,1,1196.125002292997,0.49210795757067943
610,1,1,1,600.781212777068,0.3290541567212519
650,0,0,0,814.1098380708952,0.40604441965090565
610,1,0,0,1248.1691951845787,0.5207975347524205
710,0,0,0,1164.5017849615017,0.4974544671524416
560,1,1,1,332.24201630051897,0.19879008255844804
720,1,1,0,1706.239057158712,0.5804926355420609
620,0,0,0,972.9304336852276,0.4468211113169591
790,1,1,0,2294.8802587397076,0.6664669122956486
630,0,0,0,695.6077126997365,0.3720893853835495
620,1,1,1,780.2855128929444,0.39878609110667007
570,0,0,0,737.8610258010349,0.3729559438179757
700,1,0,0,1242.889141099027,0.5031590727527981
560,1,0,0,1147.04887469884,0.4906109290626688
740,1,1,1,1108.693787689508,0.48539549612671123
500,1,0,0,567.6041266341228,0.328559882440589
680,0,0,0,1282.3358649103773,0.5293313359082022
760,1,0,0,1287.8811397782592,0.5320994582828239
730,1,0,0,908.2904451504955,0.4328333706143567
730,0,0,0,1711.6507843113534,0.5790656995460135
590,1,0,0,1392.3713412881991,0.5254883943937947
620,0,0,0,940.051517599625,0.4289058184501669
730,0,0,0,1253.0188545430792,0.514736934149735
640,1,0,0,1354.4837403478791,0.5312721789132588
860,1,0,0,1272.4080839834517,0.5130519907381375
780,1,1,1,1521.5289120456916,0.5518207250883027
490,0,0,0,636.5883723348788,0.35165205404314714
660,1,0,0,860.4983716113557,0.43091449176705027
650,0,0,0,1423.2594521374235,0.5427748638277123
700,1,0,0,1022.6432731333906,0.4877310063140379
550,1,1,1,716.4897187860822,0.36009937281057225
710,0,0,0,1117.0046579893515,0.4996081950526858
540,0,0,0,1228.662502102193,0.48329661759326403
700,0,0,0,1063.5837855021957,0.4688222089489852
720,0,0,0,1116.9680330997462,0.4774149904011267
710,1,1,0,867.3003738023338,0.4415648201076588
620,1,1,1,1197.9313931054958,0.49365520947200225
740,1,1,0,1629.0395199478858,0.5709101485811231
750,0,0,0,1953.7424681329553,0.6192819425936449
730,1,1,1,1241.7817851206585,0.5121921341974153
730,0,0,0,801.2666294975022,0.4178226868637263
630,1,1,1,629.397514188691,0.3550453793148027
1010,0,0,0,3225.3682607298106,0.7425356437810582
850,1,0,0,2118.0180857028868,0.6377838642826154
620,0,0,0,862.5747865299171,0.42786547321193485
810,1,1,1,1712.3089108521208,0.5901946438532131
720,1,0,0,900.732950511685,0.4342826627919631
470,1,0,0,617.4765898403302,0.32878037909827523
790,1,0,0,1954.597663936817,0.6119803449375989
630,0,0,0,1081.9428666154774,0.46645347555126065
600,1,0,0,742.5860973300125,0.37567158495595304
